#{"t_start": 1709585854.7692878, "env_id": "FrozenLake-v1"}
r,l,t
1.0,47,19.919716
0.0,14,19.924484
1.0,36,19.930087
1.0,14,19.932205
1.0,22,19.935454
1.0,15,19.937859
0.0,100,20.122
0.0,100,20.140015
1.0,100,20.313601
0.0,23,20.31702
1.0,44,20.323665
1.0,36,20.329049
1.0,96,20.343341
1.0,29,20.479728
0.0,100,20.494891
1.0,12,20.49692
1.0,59,20.505703
0.0,100,20.660958
0.0,24,20.664937
1.0,32,20.669622
1.0,19,20.672508
0.0,6,20.673404
1.0,96,20.68824
0.0,10,20.689818
0.0,11,20.691577
1.0,62,20.835178
0.0,82,20.848694
0.0,77,20.859567
1.0,43,20.865565
0.0,31,20.995594
1.0,65,21.005615
0.0,93,21.020512
1.0,32,21.025564
1.0,19,21.028605
1.0,31,21.033696
1.0,9,21.167763
0.0,100,21.182176
1.0,24,21.185404
0.0,22,21.188453
1.0,59,21.19631
0.0,19,21.19919
0.0,14,21.201247
1.0,59,21.342413
0.0,100,21.356015
0.0,36,21.36099
1.0,30,21.365214
0.0,52,21.498361
0.0,14,21.50062
0.0,30,21.504859
1.0,16,21.507047
0.0,6,21.50821
0.0,88,21.520799
1.0,30,21.525055
0.0,14,21.527093
1.0,12,21.529055
0.0,100,21.674456
1.0,49,21.681327
1.0,19,21.684035
0.0,11,21.685694
1.0,36,21.69062
1.0,31,21.694794
1.0,58,21.835736
0.0,100,21.85175
0.0,24,21.85531
0.0,79,21.866434
1.0,32,21.870955
1.0,12,21.872876
1.0,45,22.047974
1.0,50,22.055056
0.0,15,22.057297
0.0,21,22.060448
1.0,32,22.065395
0.0,38,22.070432
1.0,81,22.216256
0.0,9,22.217837
0.0,100,22.232447
1.0,29,22.23638
1.0,44,22.243229
0.0,56,22.394588
0.0,14,22.397022
1.0,33,22.401856
1.0,48,22.408846
1.0,46,22.418148
0.0,21,22.421084
0.0,100,22.5809
0.0,67,22.5907
1.0,14,22.593056
1.0,19,22.595475
1.0,15,22.597764
1.0,32,22.601813
1.0,30,22.607048
1.0,21,22.61007
0.0,100,22.760809
1.0,19,22.763775
0.0,27,22.768123
0.0,62,22.776776
1.0,29,22.780966
0.0,74,22.945345
1.0,42,22.952135
1.0,15,22.954225
1.0,35,22.959509
1.0,37,22.965243
1.0,17,22.968142
0.0,54,22.976274
1.0,62,23.146072
0.0,100,23.160861
0.0,23,23.164346
0.0,100,23.177766
1.0,44,23.340118
0.0,50,23.348453
1.0,33,23.353321
0.0,3,23.353656
1.0,38,23.358818
1.0,74,23.368885
1.0,31,23.508418
1.0,58,23.517251
0.0,24,23.520829
1.0,16,23.523481
0.0,15,23.52582
0.0,28,23.530391
0.0,58,23.540006
1.0,54,23.548445
0.0,8,23.690622
0.0,100,23.705564
1.0,66,23.714432
0.0,7,23.715482
0.0,35,23.720753
0.0,41,23.726877
1.0,9,23.868599
1.0,16,23.871263
0.0,84,23.884342
1.0,18,23.887364
1.0,22,23.890863
0.0,66,23.901367
1.0,25,23.905298
0.0,100,24.076559
1.0,25,24.080681
0.0,58,24.088713
1.0,25,24.092541
0.0,55,24.100086
1.0,19,24.256052
1.0,22,24.259827
0.0,34,24.265325
1.0,33,24.270426
0.0,28,24.275045
0.0,22,24.278911
0.0,12,24.28113
0.0,18,24.284026
0.0,15,24.286474
1.0,21,24.289498
1.0,9,24.29121
1.0,61,24.447467
1.0,33,24.452272
1.0,59,24.460419
0.0,14,24.462641
0.0,43,24.469657
1.0,26,24.473489
1.0,16,24.476306
1.0,24,24.480038
1.0,17,24.623759
1.0,64,24.633454
0.0,100,24.646507
0.0,12,24.648675
0.0,100,24.812672
0.0,22,24.816283
0.0,96,24.831562
1.0,96,24.846056
1.0,44,25.005567
0.0,25,25.009518
0.0,66,25.01918
0.0,75,25.02983
0.0,100,25.19558
1.0,68,25.205306
0.0,100,25.219483
0.0,40,25.22569
0.0,19,25.366525
1.0,13,25.368558
0.0,54,25.376359
1.0,29,25.3807
1.0,21,25.383573
1.0,18,25.386138
0.0,100,25.401311
1.0,18,25.56055
0.0,100,25.57481
1.0,8,25.576026
0.0,61,25.584252
0.0,46,25.59062
0.0,100,25.746237
0.0,17,25.748705
1.0,60,25.75808
0.0,69,25.770781
0.0,13,25.77279
1.0,39,25.906578
1.0,23,25.910436
1.0,25,25.914442
0.0,13,25.916375
1.0,64,25.925573
1.0,31,25.930233
0.0,100,26.125444
1.0,46,26.132829
1.0,15,26.135018
1.0,58,26.143141
0.0,26,26.146935
0.0,10,26.148262
1.0,26,26.152307
1.0,25,26.1562
1.0,26,26.160356
0.0,100,26.319706
0.0,100,26.336224
0.0,15,26.338876
0.0,44,26.346476
1.0,77,26.508291
1.0,29,26.51303
1.0,29,26.517155
0.0,24,26.520602
0.0,14,26.522383
1.0,15,26.524534
0.0,9,26.525789
1.0,57,26.534507
0.0,100,26.709113
0.0,100,26.726281
0.0,31,26.732133
1.0,86,26.927157
1.0,41,26.933373
1.0,17,26.936089
1.0,36,26.941304
0.0,43,26.94756
0.0,8,26.948787
1.0,97,27.100379
1.0,15,27.102767
1.0,33,27.107822
0.0,40,27.113478
1.0,28,27.117744
1.0,17,27.120329
0.0,78,27.131521
1.0,24,27.297521
1.0,63,27.30848
1.0,62,27.31762
0.0,22,27.321133
0.0,14,27.323074
0.0,39,27.329148
1.0,49,27.52095
1.0,17,27.524315
1.0,81,27.539122
1.0,39,27.546421
0.0,10,27.54827
1.0,25,27.55308
1.0,23,27.557311
0.0,23,27.562508
0.0,13,27.564926
1.0,73,27.74164
0.0,29,27.745688
0.0,23,27.749069
0.0,7,27.750168
1.0,59,27.758943
0.0,14,27.760979
0.0,15,27.763801
1.0,26,27.76758
0.0,21,27.771201
0.0,79,27.953703
0.0,9,27.955326
1.0,37,27.961088
1.0,53,27.971088
0.0,16,27.973917
0.0,11,27.976569
0.0,9,27.979638
1.0,18,27.98442
0.0,58,28.143426
0.0,19,28.146111
1.0,65,28.155773
1.0,49,28.162902
1.0,43,28.169967
1.0,31,28.174799
1.0,37,28.348723
1.0,64,28.358684
1.0,36,28.364774
1.0,58,28.377023
1.0,56,28.386947
0.0,24,28.391074
0.0,43,28.549052
0.0,100,28.564547
1.0,8,28.565865
0.0,35,28.571042
1.0,17,28.573574
0.0,100,28.736169
0.0,100,28.750598
1.0,15,28.75288
0.0,100,28.768237
1.0,38,28.953413
1.0,12,28.95568
1.0,32,28.961237
1.0,15,28.963892
1.0,6,28.964982
1.0,22,28.969283
1.0,42,28.977908
1.0,57,28.988521
0.0,92,29.171119
1.0,36,29.177259
1.0,8,29.179219
0.0,77,29.194165
1.0,66,29.203872
0.0,61,29.382809
1.0,12,29.384832
1.0,58,29.3936
0.0,6,29.394659
0.0,23,29.399015
1.0,65,29.410172
1.0,92,29.574002
1.0,11,29.575958
0.0,12,29.577953
0.0,64,29.58911
1.0,16,29.592014
0.0,23,29.595676
0.0,41,29.602361
1.0,82,29.770138
0.0,46,29.7771
0.0,8,29.77836
0.0,24,29.781995
1.0,51,29.789714
1.0,49,29.797578
0.0,10,29.799332
0.0,32,29.955347
0.0,6,29.956563
0.0,87,29.970542
1.0,14,29.97269
1.0,6,29.973686
1.0,17,29.975959
1.0,80,29.988686
0.0,17,29.991289
0.0,7,29.992301
1.0,15,29.99471
0.0,100,30.168531
0.0,50,30.175411
0.0,100,30.188778
0.0,83,30.354051
1.0,92,30.366424
0.0,20,30.369074
0.0,44,30.375046
1.0,87,30.54228
1.0,51,30.549676
0.0,100,30.566351
0.0,51,30.744558
1.0,45,30.752234
1.0,15,30.754978
1.0,19,30.758609
0.0,15,30.761465
0.0,23,30.765801
1.0,49,30.775343
0.0,100,30.972682
1.0,34,30.977644
0.0,36,30.985672
0.0,24,30.992161
0.0,26,30.996105
0.0,10,30.997541
0.0,77,31.008003
1.0,69,31.186759
0.0,50,31.194076
0.0,28,31.197965
0.0,26,31.204458
0.0,32,31.20893
1.0,28,31.213688
0.0,11,31.217868
0.0,5,31.218981
1.0,13,31.220947
0.0,2,31.221161
1.0,16,31.22325
0.0,44,31.440443
0.0,30,31.445015
0.0,97,31.461022
1.0,22,31.46461
0.0,100,31.625294
1.0,35,31.631125
0.0,38,31.637321
0.0,27,31.641803
1.0,38,31.648541
1.0,15,31.651042
0.0,33,31.656604
1.0,33,31.662413
1.0,17,31.811279
1.0,66,31.821253
1.0,23,31.824965
0.0,77,31.836694
1.0,48,31.844946
0.0,17,31.850744
1.0,16,32.006049
1.0,94,32.019883
0.0,79,32.032309
0.0,20,32.036314
0.0,15,32.038974
0.0,27,32.043559
0.0,40,32.230831
0.0,96,32.245018
0.0,12,32.246722
0.0,20,32.249652
1.0,15,32.252199
0.0,100,32.430352
0.0,27,32.434432
0.0,38,32.439796
1.0,36,32.445269
1.0,34,32.449847
0.0,19,32.452787
1.0,17,32.455508
1.0,31,32.460063
0.0,100,32.62819
0.0,100,32.643016
0.0,100,32.657526
1.0,31,32.825149
0.0,36,32.830499
1.0,43,32.837009
0.0,26,32.841006
1.0,69,32.853985
0.0,19,32.856597
1.0,15,32.859021
1.0,19,32.861767
0.0,13,33.019202
1.0,52,33.027038
0.0,100,33.041101
0.0,19,33.043613
1.0,46,33.050225
1.0,39,33.213338
0.0,100,33.227992
0.0,100,33.241575
0.0,42,33.247616
0.0,28,33.391724
1.0,45,33.398839
0.0,26,33.403395
0.0,19,33.406956
0.0,16,33.409446
0.0,100,33.426126
0.0,23,33.429758
0.0,19,33.583234
1.0,24,33.587148
1.0,46,33.594052
1.0,81,33.605354
0.0,24,33.608892
0.0,100,33.766352
0.0,75,33.777314
1.0,81,33.790681
0.0,100,33.947928
1.0,52,33.955884
1.0,17,33.958725
1.0,16,33.961154
1.0,54,33.969844
0.0,40,33.975983
0.0,62,34.122617
0.0,100,34.138113
1.0,39,34.143991
1.0,44,34.150667
1.0,58,34.304826
0.0,75,34.315448
0.0,7,34.316683
0.0,13,34.31845
0.0,20,34.321097
0.0,11,34.322585
1.0,6,34.323744
0.0,8,34.324891
1.0,16,34.327106
1.0,49,34.334394
0.0,55,34.473536
0.0,44,34.479525
1.0,59,34.488009
0.0,100,34.502126
0.0,12,34.504206
1.0,67,34.656578
0.0,59,34.66493
0.0,100,34.678004
1.0,35,34.68262
1.0,30,34.818952
0.0,52,34.826584
0.0,6,34.82734
0.0,44,34.8339
0.0,100,34.849495
0.0,31,34.853891
1.0,25,34.983587
0.0,10,34.985364
1.0,46,34.992467
1.0,46,35.001791
0.0,8,35.003503
0.0,46,35.010244
1.0,19,35.012797
0.0,100,35.166054
0.0,9,35.167499
0.0,27,35.171413
1.0,77,35.183873
0.0,18,35.186523
1.0,10,35.188001
1.0,31,35.192241
0.0,33,35.196442
1.0,7,35.197524
0.0,100,35.355622
0.0,26,35.359611
0.0,4,35.360133
0.0,90,35.373499
1.0,81,35.520065
1.0,7,35.52142
0.0,5,35.522031
0.0,46,35.528847
1.0,30,35.534133
0.0,9,35.535605
1.0,48,35.541774
0.0,100,35.680712
0.0,14,35.682752
0.0,18,35.685621
0.0,55,35.693033
1.0,41,35.699177
0.0,24,35.702814
1.0,16,35.705238
1.0,23,35.708588
0.0,9,35.709929
0.0,28,35.71365
1.0,92,35.871634
0.0,38,35.876641
0.0,38,35.88172
1.0,93,35.894281
