#{"t_start": 1709585845.4762309, "env_id": "FrozenLake-v1"}
r,l,t
0.0,8,1.473262
1.0,17,1.474835
0.0,10,1.476917
0.0,17,1.478413
0.0,2,1.478768
0.0,9,1.479638
0.0,20,1.482322
0.0,15,1.483623
0.0,8,1.48438
0.0,3,1.484837
0.0,4,1.486417
0.0,4,1.486932
0.0,17,1.488355
0.0,9,1.489205
1.0,24,1.492657
0.0,8,1.493576
0.0,7,1.494394
0.0,4,1.494938
0.0,2,1.496258
0.0,2,1.496619
0.0,10,1.497563
0.0,2,1.497908
0.0,10,1.499959
0.0,3,1.500363
0.0,6,1.500966
0.0,7,1.501668
0.0,2,1.50299
0.0,5,1.503602
0.0,5,1.504153
0.0,7,1.504831
0.0,14,1.507148
0.0,7,1.507903
0.0,6,1.508535
0.0,9,1.509389
0.0,8,1.51152
0.0,7,1.512275
0.0,7,1.512994
0.0,4,1.513465
0.0,5,1.515136
0.0,6,1.51583
0.0,19,1.517588
0.0,12,1.518712
0.0,3,1.519926
0.0,5,1.52052
0.0,10,1.521546
0.0,9,1.522546
0.0,3,1.52403
0.0,2,1.524392
0.0,7,1.525087
0.0,5,1.525648
0.0,5,1.527129
0.0,2,1.527523
0.0,9,1.528404
0.0,9,1.529341
1.0,10,1.531347
0.0,2,1.531678
0.0,11,1.532666
0.0,6,1.533264
0.0,4,1.534664
0.0,2,1.535035
0.0,3,1.535468
0.0,3,1.535897
0.0,13,1.538023
0.0,5,1.538571
0.0,3,1.539
0.0,4,1.539498
0.0,26,1.542638
0.0,3,1.543104
0.0,7,1.543939
0.0,3,1.544345
0.0,9,1.546247
0.0,11,1.547298
0.0,2,1.547631
0.0,3,1.548024
0.0,7,1.549686
0.0,5,1.550254
0.0,13,1.551404
0.0,2,1.551709
0.0,11,1.553576
0.0,10,1.554507
0.0,2,1.554853
0.0,3,1.555263
0.0,4,1.556548
0.0,15,1.557826
0.0,4,1.558308
0.0,11,1.559361
0.0,11,1.561481
0.0,7,1.562217
0.0,5,1.562769
0.0,8,1.563581
0.0,9,1.565467
0.0,34,1.568136
0.0,7,1.568839
0.0,4,1.569299
0.0,20,1.571968
0.0,9,1.572828
0.0,4,1.57333
0.0,16,1.57469
0.0,17,1.577192
0.0,8,1.578109
0.0,3,1.578543
0.0,11,1.579585
0.0,5,1.581133
0.0,4,1.581663
0.0,12,1.582745
0.0,12,1.583844
0.0,6,1.585427
0.0,6,1.58608
0.0,4,1.586578
0.0,4,1.587092
0.0,19,1.589649
0.0,3,1.590113
0.0,2,1.590447
0.0,4,1.590928
0.0,5,1.592448
0.0,2,1.592799
0.0,2,1.593158
0.0,4,1.59367
0.0,2,1.595119
0.0,5,1.595743
0.0,4,1.596243
0.0,2,1.596548
0.0,2,1.597816
0.0,2,1.598185
0.0,3,1.598626
0.0,4,1.599119
0.0,4,1.600517
0.0,2,1.600875
0.0,4,1.601339
0.0,7,1.602044
0.0,10,1.604042
0.0,5,1.60461
1.0,9,1.605511
0.0,5,1.606111
0.0,6,1.607804
0.0,10,1.608858
0.0,2,1.609188
0.0,3,1.609583
0.0,3,1.611472
0.0,2,1.611928
0.0,11,1.612952
0.0,3,1.613347
0.0,14,1.615643
0.0,14,1.616836
0.0,4,1.617305
0.0,19,1.61882
0.0,5,1.620291
0.0,6,1.620921
0.0,6,1.621539
0.0,4,1.622004
0.0,9,1.623831
0.0,5,1.624426
0.0,9,1.625431
0.0,5,1.626024
0.0,4,1.627539
0.0,4,1.628102
0.0,4,1.62862
0.0,2,1.628955
0.0,8,1.630791
0.0,8,1.631597
0.0,10,1.632576
0.0,2,1.632901
0.0,6,1.634545
0.0,12,1.635622
0.0,6,1.636216
0.0,3,1.636623
0.0,2,1.637853
0.0,3,1.63828
0.0,7,1.639036
0.0,31,1.642272
0.0,8,1.644263
0.0,3,1.64471
0.0,2,1.645027
0.0,5,1.645588
0.0,6,1.647547
0.0,6,1.648232
0.0,6,1.648851
0.0,10,1.649772
0.0,7,1.65145
0.0,3,1.651867
0.0,5,1.652407
0.0,4,1.652894
0.0,5,1.654384
0.0,9,1.655334
0.0,6,1.655975
0.0,4,1.656446
0.0,4,1.657861
0.0,8,1.658695
0.0,3,1.659096
0.0,6,1.659735
0.0,14,1.662091
0.0,3,1.6628
0.0,2,1.663258
0.0,4,1.663798
0.0,12,1.665939
0.0,4,1.666435
0.0,10,1.667682
0.0,2,1.668056
0.0,14,1.670253
1.0,30,1.672682
0.0,13,1.673908
0.0,4,1.67447
0.0,4,1.676141
0.0,4,1.676821
0.0,4,1.677548
0.0,3,1.677973
0.0,7,1.679798
0.0,6,1.68042
0.0,9,1.68123
0.0,12,1.682306
0.0,7,1.68383
0.0,6,1.684444
0.0,8,1.685193
0.0,5,1.685717
0.0,5,1.687464
0.0,25,1.689435
0.0,4,1.689933
0.0,11,1.690934
0.0,5,1.692483
0.0,5,1.693079
0.0,3,1.693478
0.0,2,1.693807
0.0,9,1.696306
0.0,3,1.696755
0.0,4,1.697235
0.0,6,1.697931
0.0,4,1.699476
0.0,4,1.699986
0.0,6,1.700586
0.0,9,1.701389
0.0,10,1.703224
0.0,2,1.703598
0.0,2,1.703923
0.0,4,1.704374
0.0,5,1.705775
0.0,4,1.706264
0.0,4,1.706738
0.0,4,1.707244
0.0,6,1.708737
0.0,5,1.709333
0.0,10,1.71029
0.0,4,1.710798
0.0,11,1.712727
0.0,5,1.713321
0.0,4,1.713813
0.0,2,1.714118
0.0,3,1.715477
1.0,12,1.716597
0.0,6,1.717211
1.0,12,1.718307
1.0,9,1.720072
1.0,10,1.720988
0.0,6,1.721617
0.0,11,1.722588
0.0,3,1.723943
0.0,6,1.724643
0.0,20,1.726363
0.0,3,1.726782
0.0,7,1.728645
0.0,4,1.729217
0.0,5,1.729822
0.0,4,1.730295
0.0,10,1.732318
0.0,4,1.732822
0.0,5,1.73336
0.0,17,1.734775
1.0,15,1.736989
0.0,10,1.737907
0.0,9,1.738776
0.0,3,1.739199
0.0,5,1.740761
0.0,4,1.741295
0.0,7,1.741981
0.0,3,1.742398
0.0,7,1.744182
0.0,12,1.745324
0.0,3,1.7458
0.0,23,1.747921
0.0,13,1.750093
0.0,3,1.750496
0.0,14,1.751694
0.0,7,1.75236
0.0,8,1.754032
0.0,4,1.754518
0.0,7,1.755173
0.0,4,1.755645
0.0,12,1.757659
0.0,2,1.758024
0.0,6,1.75865
0.0,6,1.759311
0.0,19,1.761962
0.0,15,1.763298
0.0,2,1.763644
0.0,2,1.763951
0.0,4,1.765513
0.0,8,1.766289
0.0,5,1.766814
0.0,2,1.767153
0.0,7,1.768698
0.0,11,1.769704
0.0,11,1.770663
1.0,22,1.772498
0.0,8,1.774248
0.0,6,1.774924
0.0,9,1.775785
0.0,5,1.776357
0.0,3,1.777948
0.0,21,1.779774
0.0,11,1.780781
0.0,3,1.781162
0.0,6,1.782785
0.0,3,1.783194
0.0,13,1.784321
0.0,6,1.784988
0.0,21,1.788024
0.0,13,1.789181
0.0,10,1.790104
0.0,7,1.790802
0.0,5,1.792257
0.0,4,1.792785
0.0,4,1.793259
0.0,16,1.794607
0.0,14,1.796984
0.0,7,1.79773
0.0,26,1.799883
0.0,8,1.800633
1.0,10,1.803988
0.0,2,1.804339
0.0,15,1.805622
0.0,8,1.806388
0.0,4,1.80786
0.0,6,1.808602
0.0,2,1.808946
0.0,7,1.809675
0.0,5,1.811258
0.0,9,1.812213
0.0,3,1.812634
0.0,10,1.813551
0.0,3,1.814922
0.0,10,1.815892
0.0,3,1.816329
0.0,4,1.816819
0.0,20,1.819397
0.0,6,1.820064
0.0,9,1.820915
0.0,11,1.821937
0.0,15,1.824226
0.0,2,1.824582
0.0,2,1.824942
0.0,12,1.826041
0.0,5,1.82766
0.0,2,1.828068
0.0,3,1.828537
0.0,21,1.830311
0.0,9,1.832219
0.0,6,1.83289
0.0,3,1.833327
0.0,8,1.83409
0.0,2,1.835392
0.0,9,1.836281
0.0,10,1.837204
0.0,10,1.838117
0.0,19,1.840676
1.0,17,1.84224
0.0,3,1.842725
0.0,2,1.843065
0.0,11,1.845326
0.0,6,1.84605
0.0,8,1.846902
0.0,6,1.847577
0.0,2,1.848959
0.0,4,1.849504
0.0,2,1.849858
0.0,2,1.85019
1.0,7,1.851876
0.0,3,1.852315
0.0,2,1.852631
0.0,7,1.853339
0.0,10,1.855162
1.0,9,1.856058
0.0,5,1.856652
0.0,9,1.857539
0.0,5,1.859049
0.0,5,1.859678
0.0,18,1.861299
0.0,9,1.862205
0.0,3,1.863691
0.0,4,1.864244
0.0,17,1.865705
0.0,5,1.866287
0.0,3,1.867972
0.0,4,1.868557
0.0,6,1.869201
0.0,11,1.870219
0.0,8,1.872255
0.0,10,1.873307
0.0,6,1.874087
0.0,3,1.874574
0.0,3,1.876686
0.0,5,1.878021
0.0,10,1.879683
0.0,19,1.881749
0.0,2,1.883178
1.0,10,1.884235
0.0,5,1.88483
0.0,2,1.88518
0.0,14,1.887578
0.0,18,1.889134
0.0,2,1.889479
0.0,8,1.890276
0.0,4,1.891701
0.0,7,1.89245
0.0,2,1.892782
0.0,4,1.893277
0.0,5,1.894874
1.0,10,1.895913
0.0,5,1.896509
0.0,7,1.897269
0.0,9,1.899171
0.0,9,1.900065
1.0,7,1.900774
0.0,6,1.901427
0.0,5,1.902936
0.0,7,1.903745
0.0,8,1.904555
1.0,9,1.905415
1.0,21,1.908235
0.0,3,1.908723
0.0,3,1.909158
0.0,11,1.910203
0.0,13,1.91259
0.0,2,1.912956
0.0,6,1.913624
0.0,4,1.914186
1.0,8,1.916181
0.0,11,1.917266
1.0,16,1.918658
0.0,12,1.919786
0.0,16,1.922196
0.0,3,1.922631
0.0,10,1.923553
0.0,7,1.924252
0.0,5,1.925881
0.0,6,1.9266
0.0,13,1.927842
0.0,5,1.928425
0.0,14,1.93095
0.0,15,1.932328
0.0,6,1.93302
0.0,4,1.933507
0.0,18,1.936335
0.0,8,1.937099
0.0,5,1.937664
0.0,2,1.93798
0.0,11,1.940093
0.0,4,1.940599
0.0,4,1.941129
0.0,27,1.94344
0.0,10,1.945729
0.0,3,1.946168
0.0,5,1.946738
0.0,15,1.948114
0.0,26,1.951407
0.0,5,1.951983
0.0,3,1.952415
0.0,7,1.953105
0.0,18,1.955618
0.0,2,1.955969
0.0,5,1.956539
0.0,4,1.957024
0.0,10,1.95899
0.0,2,1.959375
0.0,4,1.959976
0.0,7,1.960726
0.0,3,1.962145
0.0,3,1.962615
0.0,7,1.963368
1.0,12,1.964473
0.0,3,1.965873
0.0,14,1.967166
0.0,2,1.967525
0.0,5,1.96808
0.0,7,1.969716
0.0,22,1.971669
0.0,13,1.972929
0.0,6,1.973637
0.0,11,1.975791
0.0,2,1.976164
0.0,3,1.97657
0.0,6,1.977201
0.0,4,1.978851
0.0,13,1.980126
0.0,12,1.981278
0.0,2,1.981673
0.0,2,1.98342
0.0,4,1.984123
0.0,9,1.984986
0.0,9,1.985826
0.0,2,1.987298
0.0,7,1.988031
0.0,3,1.988425
0.0,2,1.988737
0.0,4,1.990329
0.0,9,1.991303
0.0,5,1.991867
0.0,9,1.992741
0.0,10,1.994954
0.0,3,1.995455
0.0,3,1.995878
0.0,3,1.996274
0.0,2,1.997606
0.0,5,1.998203
0.0,7,1.998907
0.0,2,1.999228
0.0,13,2.001255
0.0,10,2.002151
0.0,6,2.002756
0.0,5,2.003337
0.0,8,2.005069
0.0,5,2.005643
0.0,2,2.005975
0.0,4,2.006447
0.0,5,2.00796
0.0,2,2.008346
0.0,7,2.00915
0.0,3,2.009552
0.0,12,2.011742
0.0,4,2.012259
0.0,16,2.013605
0.0,20,2.015227
0.0,7,2.01685
0.0,11,2.017853
0.0,5,2.018409
0.0,2,2.018723
0.0,4,2.02022
0.0,5,2.02084
0.0,7,2.021593
0.0,9,2.022452
0.0,6,2.02393
0.0,3,2.024368
0.0,2,2.024696
0.0,6,2.025333
0.0,3,2.026786
0.0,8,2.027692
0.0,3,2.028175
0.0,9,2.029033
0.0,6,2.030709
0.0,9,2.031847
0.0,6,2.032478
0.0,12,2.033499
0.0,6,2.035873
0.0,2,2.036238
0.0,3,2.036644
0.0,7,2.037333
0.0,4,2.038874
0.0,18,2.040644
0.0,3,2.041105
0.0,9,2.042078
0.0,4,2.043596
0.0,2,2.043957
0.0,2,2.044273
0.0,9,2.045092
0.0,2,2.046439
0.0,4,2.046994
0.0,4,2.047568
0.0,4,2.048036
0.0,3,2.049408
0.0,19,2.050998
1.0,16,2.05236
0.0,8,2.053149
0.0,6,2.054728
0.0,5,2.055328
0.0,2,2.055644
0.0,9,2.056447
0.0,6,2.057979
0.0,5,2.058582
0.0,4,2.059103
0.0,10,2.06008
0.0,4,2.061702
0.0,10,2.062705
0.0,2,2.063027
0.0,16,2.064401
0.0,11,2.066474
0.0,2,2.066802
0.0,5,2.067392
0.0,21,2.069072
0.0,9,2.071036
1.0,13,2.072197
0.0,12,2.073232
0.0,15,2.074546
0.0,7,2.076313
0.0,5,2.076876
0.0,7,2.077761
0.0,3,2.078432
0.0,5,2.080084
0.0,12,2.081181
0.0,10,2.082079
0.0,5,2.082597
0.0,4,2.084033
0.0,5,2.084626
0.0,6,2.085222
0.0,4,2.085675
0.0,3,2.087141
0.0,10,2.088071
0.0,19,2.089624
0.0,21,2.091433
0.0,51,2.096457
0.0,3,2.096977
0.0,2,2.097329
1.0,14,2.098538
1.0,15,2.101016
0.0,2,2.101344
0.0,8,2.10208
0.0,5,2.102605
0.0,4,2.104082
0.0,7,2.104809
0.0,2,2.105143
0.0,8,2.105956
0.0,4,2.10748
0.0,14,2.108815
0.0,2,2.109187
0.0,9,2.110067
0.0,2,2.111583
0.0,11,2.112654
0.0,2,2.11298
0.0,3,2.113355
0.0,2,2.114714
0.0,10,2.115723
0.0,22,2.117471
0.0,2,2.117788
0.0,6,2.119359
1.0,13,2.120505
0.0,16,2.121871
1.0,22,2.123701
0.0,17,2.126243
0.0,6,2.126895
0.0,5,2.127512
1.0,13,2.128688
0.0,8,2.130719
0.0,8,2.131551
0.0,7,2.13227
0.0,3,2.132657
0.0,5,2.134307
1.0,8,2.135143
0.0,4,2.135637
0.0,6,2.136226
0.0,9,2.138034
0.0,5,2.138579
0.0,13,2.13973
0.0,4,2.140208
0.0,5,2.141685
0.0,5,2.142272
0.0,2,2.14261
0.0,2,2.14294
0.0,4,2.144531
0.0,5,2.145152
0.0,6,2.145786
0.0,20,2.147463
0.0,10,2.14937
0.0,4,2.149836
0.0,14,2.150987
0.0,6,2.151656
0.0,10,2.153539
0.0,7,2.154279
0.0,4,2.154785
1.0,18,2.156301
0.0,3,2.157741
0.0,11,2.158852
0.0,3,2.1593
0.0,29,2.161758
0.0,9,2.16377
0.0,10,2.164712
0.0,7,2.165426
0.0,4,2.165902
0.0,4,2.16746
0.0,10,2.168413
0.0,5,2.168936
0.0,7,2.169603
0.0,24,2.172414
0.0,5,2.172958
0.0,12,2.174045
1.0,16,2.175463
1.0,6,2.177214
0.0,7,2.177923
0.0,3,2.178352
0.0,11,2.179354
0.0,5,2.180877
0.0,5,2.181448
0.0,9,2.182277
0.0,6,2.1829
0.0,14,2.184979
0.0,10,2.185862
0.0,7,2.186512
0.0,3,2.186909
0.0,2,2.188162
0.0,3,2.188568
0.0,11,2.189556
0.0,15,2.190788
1.0,6,2.19237
0.0,8,2.193209
0.0,2,2.193539
0.0,2,2.193848
0.0,7,2.195539
0.0,12,2.196595
0.0,7,2.19732
0.0,2,2.197634
1.0,9,2.199463
0.0,2,2.199785
0.0,7,2.20044
0.0,14,2.201637
0.0,3,2.203039
1.0,7,2.203796
0.0,8,2.204578
0.0,6,2.205177
0.0,9,2.206908
0.0,2,2.207255
0.0,12,2.208348
0.0,4,2.208862
0.0,9,2.210698
1.0,8,2.211539
0.0,9,2.212445
0.0,9,2.213278
0.0,3,2.214647
0.0,9,2.215555
0.0,9,2.216372
0.0,10,2.21728
0.0,9,2.218973
0.0,3,2.219391
0.0,3,2.219787
0.0,8,2.220504
0.0,6,2.222
0.0,5,2.22257
0.0,2,2.222893
0.0,8,2.223673
0.0,2,2.224818
0.0,2,2.22518
0.0,3,2.225599
0.0,9,2.226476
0.0,14,2.228679
0.0,3,2.229108
0.0,5,2.229626
0.0,9,2.230503
0.0,11,2.232643
0.0,12,2.233715
0.0,7,2.234406
0.0,16,2.235791
0.0,8,2.237569
0.0,12,2.238659
0.0,8,2.239494
0.0,10,2.240451
0.0,11,2.242644
0.0,11,2.243748
0.0,4,2.244297
0.0,12,2.245482
0.0,9,2.247539
1.0,12,2.248598
0.0,8,2.249395
0.0,12,2.250483
0.0,8,2.252299
0.0,2,2.252628
0.0,9,2.253457
0.0,17,2.25482
0.0,14,2.257073
0.0,2,2.257442
0.0,2,2.257771
0.0,10,2.258713
0.0,14,2.261079
0.0,4,2.261631
0.0,8,2.262438
0.0,10,2.263411
1.0,13,2.265772
0.0,9,2.266616
0.0,4,2.267102
0.0,8,2.267863
0.0,14,2.271982
0.0,7,2.272668
0.0,11,2.273644
0.0,9,2.274466
0.0,9,2.276699
0.0,20,2.278543
0.0,4,2.279097
0.0,3,2.279541
1.0,10,2.281628
0.0,24,2.283797
1.0,25,2.285775
0.0,8,2.286528
0.0,3,2.287795
1.0,11,2.288803
0.0,14,2.289984
0.0,6,2.290629
0.0,5,2.292325
0.0,3,2.292768
0.0,8,2.293525
0.0,3,2.293958
0.0,2,2.295455
0.0,4,2.296
0.0,7,2.296722
0.0,3,2.297117
1.0,23,2.300147
0.0,16,2.301516
0.0,24,2.303378
0.0,11,2.304374
0.0,4,2.30588
0.0,5,2.306459
0.0,6,2.307094
0.0,19,2.308724
0.0,5,2.310403
0.0,4,2.310974
0.0,5,2.311583
0.0,9,2.312393
0.0,6,2.314147
0.0,11,2.315113
0.0,9,2.315941
0.0,9,2.316777
0.0,4,2.318215
0.0,8,2.319082
0.0,7,2.319817
0.0,5,2.32037
0.0,7,2.322081
0.0,2,2.322429
0.0,7,2.323158
0.0,9,2.324066
0.0,5,2.32563
0.0,12,2.326809
0.0,7,2.32756
0.0,4,2.328058
0.0,3,2.330537
0.0,2,2.331287
0.0,2,2.331969
0.0,2,2.332339
0.0,3,2.333832
1.0,7,2.334576
0.0,4,2.335077
0.0,7,2.335814
0.0,4,2.33812
1.0,10,2.340022
0.0,4,2.340522
1.0,9,2.341387
0.0,3,2.343026
0.0,7,2.343827
0.0,9,2.344726
0.0,6,2.345432
0.0,7,2.347278
0.0,4,2.347836
0.0,3,2.348254
0.0,7,2.348994
0.0,4,2.350383
0.0,4,2.350907
0.0,11,2.351922
0.0,7,2.352612
0.0,10,2.354488
0.0,9,2.355422
0.0,8,2.356203
0.0,2,2.356554
0.0,15,2.359148
0.0,11,2.360249
0.0,6,2.360906
0.0,5,2.361499
0.0,8,2.363556
0.0,11,2.364578
0.0,3,2.364981
0.0,4,2.365441
0.0,2,2.36673
0.0,15,2.36829
0.0,3,2.368704
0.0,15,2.369922
0.0,10,2.371833
0.0,4,2.372309
0.0,7,2.372999
0.0,3,2.373419
0.0,5,2.375054
0.0,2,2.375636
0.0,4,2.376802
1.0,7,2.378515
0.0,9,2.382116
0.0,2,2.382827
0.0,14,2.385897
0.0,4,2.386968
0.0,2,2.388968
1.0,13,2.391854
0.0,2,2.39223
0.0,6,2.392888
0.0,11,2.395289
1.0,10,2.396315
0.0,3,2.396752
0.0,14,2.397943
0.0,12,2.400298
0.0,9,2.401206
0.0,5,2.401756
0.0,4,2.402259
0.0,4,2.403973
0.0,5,2.404565
0.0,8,2.405338
0.0,5,2.405874
1.0,15,2.408388
0.0,5,2.40905
0.0,3,2.409552
0.0,3,2.40999
0.0,11,2.412785
0.0,2,2.413237
0.0,7,2.414003
0.0,3,2.414413
0.0,5,2.416168
0.0,2,2.416557
0.0,25,2.418702
0.0,2,2.419047
0.0,16,2.421634
0.0,15,2.422988
0.0,4,2.423533
0.0,19,2.42522
0.0,5,2.426948
1.0,25,2.429605
0.0,8,2.430772
0.0,6,2.431892
0.0,4,2.433489
0.0,2,2.433874
0.0,4,2.43437
0.0,7,2.435085
0.0,12,2.437152
0.0,6,2.43782
0.0,4,2.438307
0.0,5,2.438926
0.0,3,2.44019
0.0,8,2.441093
1.0,22,2.443295
0.0,6,2.444116
0.0,5,2.446011
1.0,13,2.447903
0.0,6,2.448702
0.0,3,2.449178
0.0,15,2.454428
0.0,2,2.455359
0.0,6,2.457193
0.0,2,2.458018
0.0,6,2.460599
1.0,13,2.462026
0.0,2,2.462479
0.0,11,2.463656
0.0,5,2.4672
0.0,3,2.468378
0.0,2,2.469252
0.0,4,2.470618
0.0,2,2.472859
0.0,5,2.474543
1.0,12,2.47804
0.0,15,2.482096
0.0,10,2.486667
0.0,7,2.488543
0.0,2,2.489264
0.0,5,2.490601
0.0,4,2.49295
0.0,2,2.493669
0.0,6,2.495129
0.0,10,2.497579
0.0,4,2.500412
0.0,20,2.505029
0.0,5,2.506686
0.0,8,2.509185
0.0,7,2.517646
0.0,8,2.520449
1.0,13,2.524703
0.0,7,2.527406
0.0,7,2.531093
0.0,4,2.532409
0.0,5,2.534062
0.0,10,2.536793
0.0,3,2.53946
0.0,7,2.541684
0.0,4,2.543172
0.0,10,2.546259
0.0,7,2.550569
0.0,5,2.552403
0.0,5,2.554199
0.0,13,2.558259
0.0,4,2.561075
0.0,2,2.561933
0.0,7,2.563906
0.0,2,2.564757
0.0,8,2.568803
0.0,5,2.57036
0.0,2,2.571132
0.0,4,2.572102
0.0,2,2.573812
0.0,3,2.574566
0.0,4,2.575183
0.0,4,2.575831
0.0,3,2.578322
0.0,5,2.579815
0.0,4,2.580412
0.0,3,2.580887
0.0,4,2.583519
0.0,4,2.584712
0.0,6,2.586225
0.0,12,2.588171
0.0,9,2.591742
0.0,10,2.594144
0.0,3,2.595231
0.0,13,2.598077
0.0,4,2.600557
0.0,10,2.60276
0.0,5,2.604023
1.0,12,2.606532
1.0,8,2.608736
0.0,2,2.609149
0.0,10,2.610103
0.0,2,2.61049
0.0,11,2.613225
0.0,3,2.613733
0.0,5,2.614312
0.0,4,2.6148
0.0,11,2.616789
0.0,6,2.617445
0.0,17,2.619002
0.0,20,2.62068
0.0,7,2.622518
0.0,4,2.623025
0.0,14,2.624349
0.0,2,2.624693
0.0,6,2.626468
0.0,5,2.627083
0.0,2,2.627464
0.0,5,2.62804
0.0,3,2.629808
0.0,7,2.630588
0.0,6,2.631227
0.0,6,2.631892
0.0,15,2.634275
0.0,10,2.635232
0.0,8,2.63604
0.0,4,2.636506
0.0,3,2.637848
0.0,7,2.638574
0.0,13,2.639764
0.0,6,2.640446
0.0,5,2.641954
0.0,4,2.642527
0.0,8,2.643409
0.0,2,2.643756
0.0,7,2.645648
0.0,13,2.646968
0.0,4,2.647585
0.0,5,2.648152
0.0,6,2.651222
0.0,3,2.652138
0.0,7,2.653795
0.0,2,2.654472
0.0,17,2.657432
0.0,6,2.658088
0.0,11,2.659137
0.0,2,2.659514
0.0,2,2.661738
0.0,3,2.662785
0.0,2,2.663567
0.0,12,2.664885
0.0,3,2.666563
0.0,7,2.667384
0.0,4,2.667864
0.0,7,2.668572
0.0,4,2.670097
0.0,10,2.671123
0.0,3,2.671679
0.0,3,2.672136
0.0,5,2.673771
0.0,4,2.67428
0.0,2,2.67461
0.0,9,2.675508
0.0,7,2.677377
0.0,3,2.677862
1.0,32,2.680548
0.0,3,2.681007
0.0,5,2.682723
0.0,6,2.683443
0.0,5,2.683992
0.0,9,2.684884
0.0,2,2.686212
0.0,9,2.687176
0.0,7,2.687902
0.0,5,2.688436
0.0,10,2.690391
0.0,3,2.690809
0.0,17,2.692348
1.0,6,2.693066
0.0,2,2.6947
0.0,18,2.696477
0.0,5,2.697489
0.0,5,2.698318
0.0,3,2.699771
0.0,21,2.701693
0.0,6,2.702441
0.0,8,2.703367
0.0,13,2.70553
0.0,3,2.705986
1.0,13,2.707244
0.0,9,2.708206
0.0,2,2.709661
0.0,15,2.711202
0.0,8,2.712406
0.0,21,2.714456
0.0,5,2.716086
0.0,32,2.718774
0.0,8,2.719605
1.0,9,2.72048
0.0,6,2.722212
0.0,4,2.722764
0.0,10,2.723757
0.0,6,2.724388
0.0,6,2.725942
0.0,2,2.726296
0.0,18,2.727951
0.0,3,2.728374
0.0,4,2.729902
0.0,9,2.731028
1.0,11,2.73214
0.0,19,2.733861
0.0,17,2.736468
0.0,5,2.737056
0.0,4,2.737543
0.0,12,2.738632
0.0,18,2.74124
0.0,10,2.742455
0.0,8,2.743385
0.0,7,2.744134
0.0,8,2.74603
0.0,8,2.747032
0.0,4,2.747634
0.0,2,2.747976
0.0,7,2.749775
0.0,5,2.750392
0.0,6,2.75106
0.0,5,2.751693
1.0,25,2.754737
0.0,5,2.755412
0.0,7,2.756155
0.0,9,2.757208
0.0,5,2.758868
0.0,19,2.760712
0.0,9,2.761696
0.0,9,2.762613
0.0,9,2.764535
0.0,3,2.76499
0.0,6,2.765678
0.0,4,2.766163
0.0,11,2.768352
0.0,9,2.76925
0.0,2,2.76967
0.0,3,2.770105
1.0,15,2.772654
0.0,4,2.773217
0.0,3,2.773692
0.0,4,2.77424
0.0,7,2.776132
0.0,2,2.776573
0.0,5,2.777777
0.0,6,2.779477
0.0,10,2.781958
0.0,7,2.782775
0.0,2,2.783139
0.0,3,2.783635
0.0,4,2.785272
0.0,4,2.785887
0.0,4,2.786459
0.0,11,2.787703
0.0,5,2.789411
0.0,4,2.790036
1.0,10,2.791136
0.0,2,2.791532
0.0,8,2.793624
0.0,5,2.794333
0.0,5,2.794999
0.0,2,2.795425
0.0,4,2.797048
1.0,10,2.798222
0.0,2,2.798622
0.0,6,2.799495
0.0,5,2.801359
0.0,8,2.802335
0.0,7,2.803178
0.0,2,2.803597
0.0,4,2.805228
0.0,16,2.807006
0.0,4,2.807592
0.0,5,2.80825
0.0,13,2.81083
0.0,5,2.811502
0.0,9,2.812498
0.0,15,2.813998
0.0,10,2.816103
0.0,7,2.816883
0.0,5,2.817462
0.0,3,2.817877
0.0,6,2.819785
0.0,6,2.820525
0.0,9,2.821447
0.0,3,2.821856
0.0,2,2.823166
0.0,5,2.823829
0.0,4,2.824398
0.0,8,2.825241
0.0,10,2.8274
0.0,4,2.828029
0.0,9,2.829067
0.0,10,2.830245
0.0,3,2.831937
0.0,4,2.832535
0.0,4,2.833182
0.0,4,2.833933
0.0,2,2.835359
0.0,4,2.835951
1.0,10,2.836981
1.0,19,2.838812
0.0,2,2.840119
0.0,13,2.841628
0.0,16,2.843369
0.0,6,2.844132
0.0,15,2.846954
0.0,19,2.848896
0.0,4,2.8495
0.0,3,2.849953
1.0,10,2.85195
0.0,3,2.852423
0.0,4,2.852985
0.0,4,2.853525
0.0,4,2.855121
0.0,4,2.855839
0.0,11,2.857006
0.0,8,2.85793
0.0,5,2.859526
0.0,8,2.860476
0.0,4,2.861034
0.0,2,2.861445
0.0,5,2.863507
0.0,9,2.864575
0.0,6,2.865251
0.0,2,2.865612
0.0,8,2.869178
0.0,20,2.87379
0.0,10,2.876113
0.0,13,2.879553
0.0,2,2.881862
0.0,9,2.883772
0.0,7,2.884622
0.0,6,2.885322
0.0,4,2.886898
0.0,14,2.888274
0.0,11,2.889401
0.0,4,2.889989
0.0,18,2.892975
0.0,2,2.89343
0.0,4,2.893992
0.0,3,2.894492
0.0,5,2.896345
0.0,7,2.897206
0.0,8,2.89816
0.0,8,2.899155
0.0,7,2.900983
0.0,6,2.901789
0.0,9,2.903003
0.0,2,2.903384
0.0,10,2.905725
0.0,3,2.906186
1.0,9,2.907139
0.0,3,2.907598
0.0,2,2.909314
0.0,4,2.909957
0.0,3,2.910452
0.0,4,2.911075
0.0,2,2.912713
0.0,10,2.913979
0.0,4,2.914643
